"year","quarter","category_code","category_name","unit_standardized","avg_price","industry_branch_code","industry_branch_name","avg_wage_yearly_branch","avg_price_yearly","price_yoy_percent","avg_food_price_yearly","food_yoy_percent","avg_wage_yearly_overall","wage_yoy_percent","is_bread","is_milk"
2013,3,116101,Pomeranče,"1 kg",36.13,O,Veřejná správa a obrana; povinné sociální zabezpečení,26293.50,31.37,3.92,57.07,5.10,25670.84,-1.56,false,false
2013,3,116101,Pomeranče,"1 kg",36.13,P,Vzdělávání,22279.75,31.37,3.92,57.07,5.10,25670.84,-1.56,false,false
2013,3,116101,Pomeranče,"1 kg",36.13,Q,Zdravotní a sociální péče,23652.00,31.37,3.92,57.07,5.10,25670.84,-1.56,false,false
2013,3,116101,Pomeranče,"1 kg",36.13,R,"Kulturní, zábavní a rekreační činnosti",19293.00,31.37,3.92,57.07,5.10,25670.84,-1.56,false,false
2013,3,116101,Pomeranče,"1 kg",36.13,S,Ostatní činnosti,17901.50,31.37,3.92,57.07,5.10,25670.84,-1.56,false,false
2013,3,116103,Banány žluté,"1 kg",30.70,A,"Zemědělství, lesnictví, rybářství",20207.00,31.79,2.54,57.07,5.10,25670.84,-1.56,false,false
2013,3,116103,Banány žluté,"1 kg",30.70,B,Těžba a dobývání,31685.75,31.79,2.54,57.07,5.10,25670.84,-1.56,false,false
2013,3,116103,Banány žluté,"1 kg",30.70,C,Zpracovatelský průmysl,24562.25,31.79,2.54,57.07,5.10,25670.84,-1.56,false,false
2013,3,116103,Banány žluté,"1 kg",30.70,D,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",40299.75,31.79,2.54,57.07,5.10,25670.84,-1.56,false,false
2013,3,116103,Banány žluté,"1 kg",30.70,E,Zásobování vodou; činnosti související s odpady a sanacemi,23184.25,31.79,2.54,57.07,5.10,25670.84,-1.56,false,false
2013,3,116103,Banány žluté,"1 kg",30.70,F,Stavebnictví,22073.75,31.79,2.54,57.07,5.10,25670.84,-1.56,false,false
2013,3,116103,Banány žluté,"1 kg",30.70,G,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22203.75,31.79,2.54,57.07,5.10,25670.84,-1.56,false,false
2013,3,116103,Banány žluté,"1 kg",30.70,H,Doprava a skladování,23127.00,31.79,2.54,57.07,5.10,25670.84,-1.56,false,false
2013,3,116103,Banány žluté,"1 kg",30.70,I,"Ubytování, stravování a pohostinství",13115.00,31.79,2.54,57.07,5.10,25670.84,-1.56,false,false
2013,3,116103,Banány žluté,"1 kg",30.70,J,Informační a komunikační činnosti,45240.00,31.79,2.54,57.07,5.10,25670.84,-1.56,false,false
2013,3,116103,Banány žluté,"1 kg",30.70,K,Peněžnictví a pojišťovnictví,45233.50,31.79,2.54,57.07,5.10,25670.84,-1.56,false,false
2013,3,116103,Banány žluté,"1 kg",30.70,L,Činnosti v oblasti nemovitostí,21094.00,31.79,2.54,57.07,5.10,25670.84,-1.56,false,false
2013,3,116103,Banány žluté,"1 kg",30.70,M,"Profesní, vědecké a technické činnosti",30274.25,31.79,2.54,57.07,5.10,25670.84,-1.56,false,false
2013,3,116103,Banány žluté,"1 kg",30.70,N,Administrativní a podpůrné činnosti,16026.00,31.79,2.54,57.07,5.10,25670.84,-1.56,false,false
2013,3,116103,Banány žluté,"1 kg",30.70,O,Veřejná správa a obrana; povinné sociální zabezpečení,26293.50,31.79,2.54,57.07,5.10,25670.84,-1.56,false,false
2013,3,116103,Banány žluté,"1 kg",30.70,P,Vzdělávání,22279.75,31.79,2.54,57.07,5.10,25670.84,-1.56,false,false
2013,3,116103,Banány žluté,"1 kg",30.70,Q,Zdravotní a sociální péče,23652.00,31.79,2.54,57.07,5.10,25670.84,-1.56,false,false
2013,3,116103,Banány žluté,"1 kg",30.70,R,"Kulturní, zábavní a rekreační činnosti",19293.00,31.79,2.54,57.07,5.10,25670.84,-1.56,false,false
2013,3,116103,Banány žluté,"1 kg",30.70,S,Ostatní činnosti,17901.50,31.79,2.54,57.07,5.10,25670.84,-1.56,false,false
2013,3,116104,Jablka konzumní,"1 kg",39.53,A,"Zemědělství, lesnictví, rybářství",20207.00,34.30,10.64,57.07,5.10,25670.84,-1.56,false,false
2013,3,116104,Jablka konzumní,"1 kg",39.53,B,Těžba a dobývání,31685.75,34.30,10.64,57.07,5.10,25670.84,-1.56,false,false
2013,3,116104,Jablka konzumní,"1 kg",39.53,C,Zpracovatelský průmysl,24562.25,34.30,10.64,57.07,5.10,25670.84,-1.56,false,false
2013,3,116104,Jablka konzumní,"1 kg",39.53,D,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",40299.75,34.30,10.64,57.07,5.10,25670.84,-1.56,false,false
2013,3,116104,Jablka konzumní,"1 kg",39.53,E,Zásobování vodou; činnosti související s odpady a sanacemi,23184.25,34.30,10.64,57.07,5.10,25670.84,-1.56,false,false
2013,3,116104,Jablka konzumní,"1 kg",39.53,F,Stavebnictví,22073.75,34.30,10.64,57.07,5.10,25670.84,-1.56,false,false
2013,3,116104,Jablka konzumní,"1 kg",39.53,G,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22203.75,34.30,10.64,57.07,5.10,25670.84,-1.56,false,false
2013,3,116104,Jablka konzumní,"1 kg",39.53,H,Doprava a skladování,23127.00,34.30,10.64,57.07,5.10,25670.84,-1.56,false,false
2013,3,116104,Jablka konzumní,"1 kg",39.53,I,"Ubytování, stravování a pohostinství",13115.00,34.30,10.64,57.07,5.10,25670.84,-1.56,false,false
2013,3,116104,Jablka konzumní,"1 kg",39.53,J,Informační a komunikační činnosti,45240.00,34.30,10.64,57.07,5.10,25670.84,-1.56,false,false
2013,3,116104,Jablka konzumní,"1 kg",39.53,K,Peněžnictví a pojišťovnictví,45233.50,34.30,10.64,57.07,5.10,25670.84,-1.56,false,false
2013,3,116104,Jablka konzumní,"1 kg",39.53,L,Činnosti v oblasti nemovitostí,21094.00,34.30,10.64,57.07,5.10,25670.84,-1.56,false,false
2013,3,116104,Jablka konzumní,"1 kg",39.53,M,"Profesní, vědecké a technické činnosti",30274.25,34.30,10.64,57.07,5.10,25670.84,-1.56,false,false
2013,3,116104,Jablka konzumní,"1 kg",39.53,N,Administrativní a podpůrné činnosti,16026.00,34.30,10.64,57.07,5.10,25670.84,-1.56,false,false
2013,3,116104,Jablka konzumní,"1 kg",39.53,O,Veřejná správa a obrana; povinné sociální zabezpečení,26293.50,34.30,10.64,57.07,5.10,25670.84,-1.56,false,false
2013,3,116104,Jablka konzumní,"1 kg",39.53,P,Vzdělávání,22279.75,34.30,10.64,57.07,5.10,25670.84,-1.56,false,false
2013,3,116104,Jablka konzumní,"1 kg",39.53,Q,Zdravotní a sociální péče,23652.00,34.30,10.64,57.07,5.10,25670.84,-1.56,false,false
2013,3,116104,Jablka konzumní,"1 kg",39.53,R,"Kulturní, zábavní a rekreační činnosti",19293.00,34.30,10.64,57.07,5.10,25670.84,-1.56,false,false
2013,3,116104,Jablka konzumní,"1 kg",39.53,S,Ostatní činnosti,17901.50,34.30,10.64,57.07,5.10,25670.84,-1.56,false,false
2013,3,117101,Rajská jablka červená kulatá,"1 kg",24.74,A,"Zemědělství, lesnictví, rybářství",20207.00,37.10,-1.99,57.07,5.10,25670.84,-1.56,false,false
2013,3,117101,Rajská jablka červená kulatá,"1 kg",24.74,B,Těžba a dobývání,31685.75,37.10,-1.99,57.07,5.10,25670.84,-1.56,false,false
2013,3,117101,Rajská jablka červená kulatá,"1 kg",24.74,C,Zpracovatelský průmysl,24562.25,37.10,-1.99,57.07,5.10,25670.84,-1.56,false,false
2013,3,117101,Rajská jablka červená kulatá,"1 kg",24.74,D,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",40299.75,37.10,-1.99,57.07,5.10,25670.84,-1.56,false,false
2013,3,117101,Rajská jablka červená kulatá,"1 kg",24.74,E,Zásobování vodou; činnosti související s odpady a sanacemi,23184.25,37.10,-1.99,57.07,5.10,25670.84,-1.56,false,false
2013,3,117101,Rajská jablka červená kulatá,"1 kg",24.74,F,Stavebnictví,22073.75,37.10,-1.99,57.07,5.10,25670.84,-1.56,false,false
2013,3,117101,Rajská jablka červená kulatá,"1 kg",24.74,G,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22203.75,37.10,-1.99,57.07,5.10,25670.84,-1.56,false,false
2013,3,117101,Rajská jablka červená kulatá,"1 kg",24.74,H,Doprava a skladování,23127.00,37.10,-1.99,57.07,5.10,25670.84,-1.56,false,false
2013,3,117101,Rajská jablka červená kulatá,"1 kg",24.74,I,"Ubytování, stravování a pohostinství",13115.00,37.10,-1.99,57.07,5.10,25670.84,-1.56,false,false
2013,3,117101,Rajská jablka červená kulatá,"1 kg",24.74,J,Informační a komunikační činnosti,45240.00,37.10,-1.99,57.07,5.10,25670.84,-1.56,false,false
2013,3,117101,Rajská jablka červená kulatá,"1 kg",24.74,K,Peněžnictví a pojišťovnictví,45233.50,37.10,-1.99,57.07,5.10,25670.84,-1.56,false,false
2013,3,117101,Rajská jablka červená kulatá,"1 kg",24.74,L,Činnosti v oblasti nemovitostí,21094.00,37.10,-1.99,57.07,5.10,25670.84,-1.56,false,false
2013,3,117101,Rajská jablka červená kulatá,"1 kg",24.74,M,"Profesní, vědecké a technické činnosti",30274.25,37.10,-1.99,57.07,5.10,25670.84,-1.56,false,false
2013,3,117101,Rajská jablka červená kulatá,"1 kg",24.74,N,Administrativní a podpůrné činnosti,16026.00,37.10,-1.99,57.07,5.10,25670.84,-1.56,false,false
2013,3,117101,Rajská jablka červená kulatá,"1 kg",24.74,O,Veřejná správa a obrana; povinné sociální zabezpečení,26293.50,37.10,-1.99,57.07,5.10,25670.84,-1.56,false,false
2013,3,117101,Rajská jablka červená kulatá,"1 kg",24.74,P,Vzdělávání,22279.75,37.10,-1.99,57.07,5.10,25670.84,-1.56,false,false
2013,3,117101,Rajská jablka červená kulatá,"1 kg",24.74,Q,Zdravotní a sociální péče,23652.00,37.10,-1.99,57.07,5.10,25670.84,-1.56,false,false
2013,3,117101,Rajská jablka červená kulatá,"1 kg",24.74,R,"Kulturní, zábavní a rekreační činnosti",19293.00,37.10,-1.99,57.07,5.10,25670.84,-1.56,false,false
2013,3,117101,Rajská jablka červená kulatá,"1 kg",24.74,S,Ostatní činnosti,17901.50,37.10,-1.99,57.07,5.10,25670.84,-1.56,false,false
2013,3,117103,Papriky,"1 kg",55.06,A,"Zemědělství, lesnictví, rybářství",20207.00,61.86,5.14,57.07,5.10,25670.84,-1.56,false,false
2013,3,117103,Papriky,"1 kg",55.06,B,Těžba a dobývání,31685.75,61.86,5.14,57.07,5.10,25670.84,-1.56,false,false
2013,3,117103,Papriky,"1 kg",55.06,C,Zpracovatelský průmysl,24562.25,61.86,5.14,57.07,5.10,25670.84,-1.56,false,false
2013,3,117103,Papriky,"1 kg",55.06,D,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",40299.75,61.86,5.14,57.07,5.10,25670.84,-1.56,false,false
2013,3,117103,Papriky,"1 kg",55.06,E,Zásobování vodou; činnosti související s odpady a sanacemi,23184.25,61.86,5.14,57.07,5.10,25670.84,-1.56,false,false
2013,3,117103,Papriky,"1 kg",55.06,F,Stavebnictví,22073.75,61.86,5.14,57.07,5.10,25670.84,-1.56,false,false
2013,3,117103,Papriky,"1 kg",55.06,G,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22203.75,61.86,5.14,57.07,5.10,25670.84,-1.56,false,false
2013,3,117103,Papriky,"1 kg",55.06,H,Doprava a skladování,23127.00,61.86,5.14,57.07,5.10,25670.84,-1.56,false,false
2013,3,117103,Papriky,"1 kg",55.06,I,"Ubytování, stravování a pohostinství",13115.00,61.86,5.14,57.07,5.10,25670.84,-1.56,false,false
2013,3,117103,Papriky,"1 kg",55.06,J,Informační a komunikační činnosti,45240.00,61.86,5.14,57.07,5.10,25670.84,-1.56,false,false
2013,3,117103,Papriky,"1 kg",55.06,K,Peněžnictví a pojišťovnictví,45233.50,61.86,5.14,57.07,5.10,25670.84,-1.56,false,false
2013,3,117103,Papriky,"1 kg",55.06,L,Činnosti v oblasti nemovitostí,21094.00,61.86,5.14,57.07,5.10,25670.84,-1.56,false,false
2013,3,117103,Papriky,"1 kg",55.06,M,"Profesní, vědecké a technické činnosti",30274.25,61.86,5.14,57.07,5.10,25670.84,-1.56,false,false
2013,3,117103,Papriky,"1 kg",55.06,N,Administrativní a podpůrné činnosti,16026.00,61.86,5.14,57.07,5.10,25670.84,-1.56,false,false
2013,3,117103,Papriky,"1 kg",55.06,O,Veřejná správa a obrana; povinné sociální zabezpečení,26293.50,61.86,5.14,57.07,5.10,25670.84,-1.56,false,false
2013,3,117103,Papriky,"1 kg",55.06,P,Vzdělávání,22279.75,61.86,5.14,57.07,5.10,25670.84,-1.56,false,false
2013,3,117103,Papriky,"1 kg",55.06,Q,Zdravotní a sociální péče,23652.00,61.86,5.14,57.07,5.10,25670.84,-1.56,false,false
2013,3,117103,Papriky,"1 kg",55.06,R,"Kulturní, zábavní a rekreační činnosti",19293.00,61.86,5.14,57.07,5.10,25670.84,-1.56,false,false
2013,3,117103,Papriky,"1 kg",55.06,S,Ostatní činnosti,17901.50,61.86,5.14,57.07,5.10,25670.84,-1.56,false,false
2013,3,117106,Mrkev,"1 kg",22.23,A,"Zemědělství, lesnictví, rybářství",20207.00,18.59,6.59,57.07,5.10,25670.84,-1.56,false,false
2013,3,117106,Mrkev,"1 kg",22.23,B,Těžba a dobývání,31685.75,18.59,6.59,57.07,5.10,25670.84,-1.56,false,false
2013,3,117106,Mrkev,"1 kg",22.23,C,Zpracovatelský průmysl,24562.25,18.59,6.59,57.07,5.10,25670.84,-1.56,false,false
2013,3,117106,Mrkev,"1 kg",22.23,D,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",40299.75,18.59,6.59,57.07,5.10,25670.84,-1.56,false,false
2013,3,117106,Mrkev,"1 kg",22.23,E,Zásobování vodou; činnosti související s odpady a sanacemi,23184.25,18.59,6.59,57.07,5.10,25670.84,-1.56,false,false
2013,3,117106,Mrkev,"1 kg",22.23,F,Stavebnictví,22073.75,18.59,6.59,57.07,5.10,25670.84,-1.56,false,false
2013,3,117106,Mrkev,"1 kg",22.23,G,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22203.75,18.59,6.59,57.07,5.10,25670.84,-1.56,false,false
2013,3,117106,Mrkev,"1 kg",22.23,H,Doprava a skladování,23127.00,18.59,6.59,57.07,5.10,25670.84,-1.56,false,false
2013,3,117106,Mrkev,"1 kg",22.23,I,"Ubytování, stravování a pohostinství",13115.00,18.59,6.59,57.07,5.10,25670.84,-1.56,false,false
2013,3,117106,Mrkev,"1 kg",22.23,J,Informační a komunikační činnosti,45240.00,18.59,6.59,57.07,5.10,25670.84,-1.56,false,false
2013,3,117106,Mrkev,"1 kg",22.23,K,Peněžnictví a pojišťovnictví,45233.50,18.59,6.59,57.07,5.10,25670.84,-1.56,false,false
2013,3,117106,Mrkev,"1 kg",22.23,L,Činnosti v oblasti nemovitostí,21094.00,18.59,6.59,57.07,5.10,25670.84,-1.56,false,false
2013,3,117106,Mrkev,"1 kg",22.23,M,"Profesní, vědecké a technické činnosti",30274.25,18.59,6.59,57.07,5.10,25670.84,-1.56,false,false
2013,3,117106,Mrkev,"1 kg",22.23,N,Administrativní a podpůrné činnosti,16026.00,18.59,6.59,57.07,5.10,25670.84,-1.56,false,false
2013,3,117106,Mrkev,"1 kg",22.23,O,Veřejná správa a obrana; povinné sociální zabezpečení,26293.50,18.59,6.59,57.07,5.10,25670.84,-1.56,false,false
2013,3,117106,Mrkev,"1 kg",22.23,P,Vzdělávání,22279.75,18.59,6.59,57.07,5.10,25670.84,-1.56,false,false
2013,3,117106,Mrkev,"1 kg",22.23,Q,Zdravotní a sociální péče,23652.00,18.59,6.59,57.07,5.10,25670.84,-1.56,false,false
2013,3,117106,Mrkev,"1 kg",22.23,R,"Kulturní, zábavní a rekreační činnosti",19293.00,18.59,6.59,57.07,5.10,25670.84,-1.56,false,false
2013,3,117106,Mrkev,"1 kg",22.23,S,Ostatní činnosti,17901.50,18.59,6.59,57.07,5.10,25670.84,-1.56,false,false
2013,3,117401,Konzumní brambory,"1 kg",17.48,A,"Zemědělství, lesnictví, rybářství",20207.00,16.93,60.34,57.07,5.10,25670.84,-1.56,false,false
2013,3,117401,Konzumní brambory,"1 kg",17.48,B,Těžba a dobývání,31685.75,16.93,60.34,57.07,5.10,25670.84,-1.56,false,false
2013,3,117401,Konzumní brambory,"1 kg",17.48,C,Zpracovatelský průmysl,24562.25,16.93,60.34,57.07,5.10,25670.84,-1.56,false,false
2013,3,117401,Konzumní brambory,"1 kg",17.48,D,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",40299.75,16.93,60.34,57.07,5.10,25670.84,-1.56,false,false
2013,3,117401,Konzumní brambory,"1 kg",17.48,E,Zásobování vodou; činnosti související s odpady a sanacemi,23184.25,16.93,60.34,57.07,5.10,25670.84,-1.56,false,false
2013,3,117401,Konzumní brambory,"1 kg",17.48,F,Stavebnictví,22073.75,16.93,60.34,57.07,5.10,25670.84,-1.56,false,false
2013,3,117401,Konzumní brambory,"1 kg",17.48,G,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22203.75,16.93,60.34,57.07,5.10,25670.84,-1.56,false,false
2013,3,117401,Konzumní brambory,"1 kg",17.48,H,Doprava a skladování,23127.00,16.93,60.34,57.07,5.10,25670.84,-1.56,false,false
2013,3,117401,Konzumní brambory,"1 kg",17.48,I,"Ubytování, stravování a pohostinství",13115.00,16.93,60.34,57.07,5.10,25670.84,-1.56,false,false
2013,3,117401,Konzumní brambory,"1 kg",17.48,J,Informační a komunikační činnosti,45240.00,16.93,60.34,57.07,5.10,25670.84,-1.56,false,false
2013,3,117401,Konzumní brambory,"1 kg",17.48,K,Peněžnictví a pojišťovnictví,45233.50,16.93,60.34,57.07,5.10,25670.84,-1.56,false,false
2013,3,117401,Konzumní brambory,"1 kg",17.48,L,Činnosti v oblasti nemovitostí,21094.00,16.93,60.34,57.07,5.10,25670.84,-1.56,false,false
2013,3,117401,Konzumní brambory,"1 kg",17.48,M,"Profesní, vědecké a technické činnosti",30274.25,16.93,60.34,57.07,5.10,25670.84,-1.56,false,false
2013,3,117401,Konzumní brambory,"1 kg",17.48,N,Administrativní a podpůrné činnosti,16026.00,16.93,60.34,57.07,5.10,25670.84,-1.56,false,false
2013,3,117401,Konzumní brambory,"1 kg",17.48,O,Veřejná správa a obrana; povinné sociální zabezpečení,26293.50,16.93,60.34,57.07,5.10,25670.84,-1.56,false,false
2013,3,117401,Konzumní brambory,"1 kg",17.48,P,Vzdělávání,22279.75,16.93,60.34,57.07,5.10,25670.84,-1.56,false,false
2013,3,117401,Konzumní brambory,"1 kg",17.48,Q,Zdravotní a sociální péče,23652.00,16.93,60.34,57.07,5.10,25670.84,-1.56,false,false
2013,3,117401,Konzumní brambory,"1 kg",17.48,R,"Kulturní, zábavní a rekreační činnosti",19293.00,16.93,60.34,57.07,5.10,25670.84,-1.56,false,false
2013,3,117401,Konzumní brambory,"1 kg",17.48,S,Ostatní činnosti,17901.50,16.93,60.34,57.07,5.10,25670.84,-1.56,false,false
2013,3,118101,Cukr krystalový,"1 kg",24.07,A,"Zemědělství, lesnictví, rybářství",20207.00,24.15,-0.46,57.07,5.10,25670.84,-1.56,false,false
2013,3,118101,Cukr krystalový,"1 kg",24.07,B,Těžba a dobývání,31685.75,24.15,-0.46,57.07,5.10,25670.84,-1.56,false,false
2013,3,118101,Cukr krystalový,"1 kg",24.07,C,Zpracovatelský průmysl,24562.25,24.15,-0.46,57.07,5.10,25670.84,-1.56,false,false
2013,3,118101,Cukr krystalový,"1 kg",24.07,D,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",40299.75,24.15,-0.46,57.07,5.10,25670.84,-1.56,false,false
2013,3,118101,Cukr krystalový,"1 kg",24.07,E,Zásobování vodou; činnosti související s odpady a sanacemi,23184.25,24.15,-0.46,57.07,5.10,25670.84,-1.56,false,false
2013,3,118101,Cukr krystalový,"1 kg",24.07,G,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22203.75,24.15,-0.46,57.07,5.10,25670.84,-1.56,false,false
2013,3,118101,Cukr krystalový,"1 kg",24.07,H,Doprava a skladování,23127.00,24.15,-0.46,57.07,5.10,25670.84,-1.56,false,false
2013,3,118101,Cukr krystalový,"1 kg",24.07,I,"Ubytování, stravování a pohostinství",13115.00,24.15,-0.46,57.07,5.10,25670.84,-1.56,false,false
2013,3,118101,Cukr krystalový,"1 kg",24.07,J,Informační a komunikační činnosti,45240.00,24.15,-0.46,57.07,5.10,25670.84,-1.56,false,false
2013,3,118101,Cukr krystalový,"1 kg",24.07,K,Peněžnictví a pojišťovnictví,45233.50,24.15,-0.46,57.07,5.10,25670.84,-1.56,false,false
2013,3,118101,Cukr krystalový,"1 kg",24.07,L,Činnosti v oblasti nemovitostí,21094.00,24.15,-0.46,57.07,5.10,25670.84,-1.56,false,false
2013,3,118101,Cukr krystalový,"1 kg",24.07,M,"Profesní, vědecké a technické činnosti",30274.25,24.15,-0.46,57.07,5.10,25670.84,-1.56,false,false
2013,3,118101,Cukr krystalový,"1 kg",24.07,N,Administrativní a podpůrné činnosti,16026.00,24.15,-0.46,57.07,5.10,25670.84,-1.56,false,false
2013,3,118101,Cukr krystalový,"1 kg",24.07,O,Veřejná správa a obrana; povinné sociální zabezpečení,26293.50,24.15,-0.46,57.07,5.10,25670.84,-1.56,false,false
2013,3,118101,Cukr krystalový,"1 kg",24.07,P,Vzdělávání,22279.75,24.15,-0.46,57.07,5.10,25670.84,-1.56,false,false
2013,3,118101,Cukr krystalový,"1 kg",24.07,Q,Zdravotní a sociální péče,23652.00,24.15,-0.46,57.07,5.10,25670.84,-1.56,false,false
2013,3,118101,Cukr krystalový,"1 kg",24.07,R,"Kulturní, zábavní a rekreační činnosti",19293.00,24.15,-0.46,57.07,5.10,25670.84,-1.56,false,false
2013,3,118101,Cukr krystalový,"1 kg",24.07,S,Ostatní činnosti,17901.50,24.15,-0.46,57.07,5.10,25670.84,-1.56,false,false
2013,3,122102,Přírodní minerální voda uhličitá,"1 l",8.50,A,"Zemědělství, lesnictví, rybářství",20207.00,8.74,-1.74,57.07,5.10,25670.84,-1.56,false,false
2013,3,122102,Přírodní minerální voda uhličitá,"1 l",8.50,B,Těžba a dobývání,31685.75,8.74,-1.74,57.07,5.10,25670.84,-1.56,false,false
2013,3,122102,Přírodní minerální voda uhličitá,"1 l",8.50,C,Zpracovatelský průmysl,24562.25,8.74,-1.74,57.07,5.10,25670.84,-1.56,false,false
2013,3,122102,Přírodní minerální voda uhličitá,"1 l",8.50,D,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",40299.75,8.74,-1.74,57.07,5.10,25670.84,-1.56,false,false
